genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
TBXAS1	1,4938908282598	9,79218977965989e-85	2,6861935003563e-80	0,944	0,225	8	All	0,75
SCIMP	1,03775857391872	1,47529895278513e-84	4,04704008728016e-80	0,806	0,147	8	All	0,75
ITGAX	1,11908668790026	4,47394504108242e-83	1,22729260366973e-78	0,861	0,17	8	All	0,75
FCER1G	2,51674791690584	1,77965042245238e-82	4,88193703887136e-78	1	0,386	8	All	0,75
CX3CR1	1,25591258692033	9,4308896424198e-81	2,5870816467086e-76	0,806	0,149	8	All	0,75
BID	1,25914495620011	5,51666194487281e-80	1,51333070471751e-75	0,898	0,212	8	All	0,75
HK3	1,17796317253575	6,75864887302539e-80	1,85403255884832e-75	0,852	0,174	8	All	0,75
LILRA2	1,19880457431938	9,03306643927225e-80	2,47795078562116e-75	0,852	0,181	8	All	0,75
CST3	2,21609818989988	5,41783160955815e-76	1,48621956713399e-71	1	0,362	8	All	0,75
SPI1	1,90022563712603	1,82982318718385e-75	5,01957096708274e-71	1	0,344	8	All	0,75
AIF1	2,41853378938575	2,2816303598779e-75	6,25896840321705e-71	1	0,503	8	All	0,75
LGALS9	1,02013675739964	8,96995742666724e-75	2,46063872128336e-70	0,88	0,195	8	All	0,75
TNFRSF1B	1,62664833833159	2,42168120973031e-74	6,6431558945322e-70	0,991	0,344	8	All	0,75
IFITM3	2,50842121352402	2,42340101309123e-73	6,64787365911187e-69	0,991	0,434	8	All	0,75
PECAM1	1,93652076354752	3,22814506658305e-72	8,85544754665063e-68	0,963	0,348	8	All	0,75
PIK3AP1	1,06369791492631	7,80339113051068e-72	2,14062625492169e-67	0,769	0,155	8	All	0,75
SAT1	2,59930600115042	1,27273938749157e-71	3,49137868776689e-67	1	0,588	8	All	0,75
NPC2	1,7358991995888	1,04253871348476e-70	2,8598921988314e-66	1	0,44	8	All	0,75
PSAP	2,60525017774744	2,90954611184718e-70	7,9814668940192e-66	1	0,718	8	All	0,75
COTL1	2,44442430343408	3,31576950878179e-69	9,09581891649021e-65	1	0,756	8	All	0,75
HLA-DPA1	1,99785500889474	2,43515249450491e-68	6,68011032292586e-64	1	0,405	8	All	0,75
MARCKS	1,13186626842667	2,97458830719139e-68	8,15989064428742e-64	0,806	0,174	8	All	0,75
NAPSB	1,19110728191014	9,57297845578105e-68	2,62605944998986e-63	0,944	0,247	8	All	0,75
CEBPB	1,77396914952139	3,62840291276147e-67	9,95343487028725e-63	0,972	0,406	8	All	0,75
CALHM6	1,24630985071781	2,24514425750419e-66	6,15887972718551e-62	0,917	0,261	8	All	0,75
CPPED1	0,967584547986034	3,04970450682062e-66	8,36594940311031e-62	0,806	0,178	8	All	0,75
RAB24	1,03615334628799	3,54064523936701e-64	9,71269802063158e-60	0,898	0,242	8	All	0,75
FGL2	1,2652109670911	1,17770959078314e-63	3,23069294943631e-59	0,926	0,259	8	All	0,75
TIMP1	1,87896813133716	7,58773976994491e-63	2,08146877369129e-58	0,981	0,432	8	All	0,75
LMO2	1,03757956577279	2,42600709773313e-62	6,65502267050153e-58	0,796	0,187	8	All	0,75
FTL	2,13101088507158	2,79925001154932e-62	7,6789026316821e-58	1	0,996	8	All	0,75
RHOB	1,33428248806866	6,24580169444145e-62	1,71334832081918e-57	0,852	0,229	8	All	0,75
FGR	1,48583102589823	7,73583020836185e-62	2,12209294275782e-57	0,981	0,336	8	All	0,75
CFP	1,23292491163274	9,28893153607935e-62	2,54813969897729e-57	0,852	0,232	8	All	0,75
MAPKAPK3	1,03643814234971	9,36135984854863e-61	2,56800823365386e-56	0,787	0,2	8	All	0,75
FTH1	1,92852387903365	1,37958852516002e-60	3,78448724221896e-56	1	0,999	8	All	0,75
CTSS	1,87971940337993	2,65430186682816e-59	7,281280881083e-55	1	0,556	8	All	0,75
HLA-DRB5	1,39583496327343	2,8666678219721e-59	7,86384316923385e-55	1	0,325	8	All	0,75
UNC119	1,001189597775	3,50314676006915e-58	9,6098321922217e-54	0,815	0,216	8	All	0,75
TCIRG1	1,29926521949544	4,43171433349688e-58	1,21570787596486e-53	0,963	0,383	8	All	0,75
NAAA	1,36281122041882	5,30345084217015e-58	1,45484263502412e-53	0,898	0,32	8	All	0,75
RXRA	0,852114450169334	5,66171658000136e-58	1,55312209222597e-53	0,769	0,174	8	All	0,75
CPVL	0,928773575409822	1,14620936130707e-57	3,14428151993755e-53	0,778	0,179	8	All	0,75
CLEC7A	0,875807286039808	7,7639712925965e-57	2,12981260498507e-52	0,861	0,209	8	All	0,75
IGSF6	1,0333303149351	1,82411090333253e-56	5,00390103002179e-52	0,861	0,219	8	All	0,75
ANXA5	1,28612275429254	8,68758369189039e-56	2,38317795835937e-51	0,991	0,384	8	All	0,75
STXBP2	1,3645820630439	6,02933617184779e-55	1,65396749866129e-50	0,935	0,307	8	All	0,75
SH3BP2	0,992647047865428	1,01205157460078e-53	2,77625987944486e-49	0,88	0,271	8	All	0,75
LYST	1,20240613284854	1,14814699066755e-53	3,14959682479923e-49	0,944	0,33	8	All	0,75
DUSP6	0,926150068067234	2,74282171241008e-52	7,52410852148334e-48	0,861	0,219	8	All	0,75
S100A11	1,66372918341678	3,74147995465909e-52	1,02636278116208e-47	1	0,667	8	All	0,75
MYD88	0,980510788811689	4,3792655443e-52	1,20132012411238e-47	0,889	0,279	8	All	0,75
CALM2	1,34789582593898	7,79294698049597e-52	2,13776121568965e-47	1	0,85	8	All	0,75
TYROBP	1,53231722769141	4,88902139273326e-51	1,34115634845459e-46	1	0,393	8	All	0,75
HLA-DPB1	1,35215114853031	1,29862416028473e-50	3,56238579649306e-46	0,981	0,367	8	All	0,75
VASP	1,17228767535016	2,51426334198123e-50	6,89712719972292e-46	0,963	0,456	8	All	0,75
SPN	1,12200630185389	2,38076175963809e-49	6,5309056590392e-45	0,898	0,336	8	All	0,75
CTSC	1,25791252305917	6,36802869529409e-49	1,74687763169308e-44	0,898	0,357	8	All	0,75
HLA-DRA	1,32505328508582	1,9118926392896e-48	5,24470388809923e-44	1	0,394	8	All	0,75
CYBB	1,21562046440029	2,69024428810186e-48	7,37987813112103e-44	0,981	0,342	8	All	0,75
ATG3	1,07022543909003	6,04684351940477e-48	1,65877011424312e-43	0,907	0,352	8	All	0,75
CARD16	1,14575236136558	1,1267354617203e-47	3,09086071859114e-43	0,954	0,452	8	All	0,75
ASAH1	1,23552387766169	3,08120355843176e-47	8,45235760149e-43	0,917	0,376	8	All	0,75
TYMP	1,30416837791527	3,45250355079372e-47	9,47090774053734e-43	0,981	0,387	8	All	0,75
YBX1	1,10340905052116	5,05085342578508e-47	1,38555011176136e-42	1	0,961	8	All	0,75
ZFAND5	1,07475991406586	6,33153052281993e-47	1,73686545301996e-42	0,907	0,361	8	All	0,75
CASP1	1,13168000569715	1,34930938633396e-46	3,70142550859131e-42	0,889	0,331	8	All	0,75
NFKBIZ	1,16266630833723	2,23465082719346e-46	6,13009414915711e-42	0,815	0,276	8	All	0,75
BRI3	1,23742803018621	2,78664573766694e-45	7,64432658756796e-41	0,991	0,502	8	All	0,75
CTSZ	1,13342726661993	3,0601519580662e-45	8,39460885136719e-41	0,954	0,377	8	All	0,75
OAZ1	1,06938413979433	8,92122329993606e-45	2,44726997563846e-40	1	0,957	8	All	0,75
KLF4	0,827095373030823	3,66189893956684e-44	1,00453211710197e-39	0,824	0,228	8	All	0,75
UTRN	1,00328120212669	4,7414438322894e-44	1,30067287207363e-39	0,88	0,328	8	All	0,75
VAMP5	0,96882061694778	5,61666996894282e-44	1,54076490588039e-39	0,787	0,258	8	All	0,75
ARAP1	0,732675226412138	2,37883238428434e-43	6,5256129965688e-39	0,778	0,222	8	All	0,75
PRELID1	1,12086558137426	4,34074426335424e-43	1,19075296632333e-38	0,963	0,506	8	All	0,75
LGALS3	1,08692195593463	5,33065549192427e-43	1,46230541454467e-38	0,917	0,309	8	All	0,75
DRAP1	1,22508163090575	5,53172006991215e-43	1,5174614495783e-38	0,926	0,548	8	All	0,75
ARPC2	0,95860602690355	5,55895267943097e-43	1,5249318990215e-38	1	0,921	8	All	0,75
CSTB	1,35661228619311	7,03642123593904e-43	1,9302310734428e-38	0,944	0,565	8	All	0,75
POU2F2	1,17843527309635	9,22097818685972e-43	2,52949873621936e-38	0,889	0,366	8	All	0,75
PLAC8	1,11808155873608	1,16159004099351e-42	3,1864738004534e-38	0,889	0,385	8	All	0,75
NCF2	0,864514287028573	1,87372467219391e-42	5,14000152076232e-38	0,88	0,261	8	All	0,75
RNF149	1,06778147743985	3,53299163301523e-42	9,69170264768738e-38	0,88	0,382	8	All	0,75
ARPC3	1,03885857296539	3,97794298430372e-42	1,0912293194542e-37	1	0,92	8	All	0,75
HLA-DRB1	1,06043610952203	6,33147676360832e-42	1,73685070579303e-37	0,935	0,328	8	All	0,75
HSBP1	0,843950326671507	2,08233800446562e-41	5,7122696138501e-37	0,87	0,319	8	All	0,75
EHBP1L1	0,914686294035778	5,97388334780595e-41	1,63875567997013e-36	0,843	0,296	8	All	0,75
MYL6	1,02005319574621	7,44223029526727e-41	2,04155261459772e-36	0,991	0,962	8	All	0,75
ACTB	0,926063956727065	2,18688039042371e-40	5,99905028701031e-36	1	1	8	All	0,75
PTPN6	1,18090801506903	2,68038167917212e-40	7,35282302230497e-36	0,963	0,634	8	All	0,75
RHOA	0,956992443803181	4,59719264793216e-40	1,26110188718075e-35	1	0,929	8	All	0,75
PRAM1	0,7144400240889	6,88006990985362e-40	1,88734077767105e-35	0,759	0,212	8	All	0,75
FKBP1A	1,04041258890881	7,03123808267657e-40	1,92880923083984e-35	0,972	0,605	8	All	0,75
RAB10	1,01925947245872	7,1073969955605e-40	1,94970114382216e-35	0,861	0,349	8	All	0,75
ADGRE5	1,13279229708888	8,65535388344438e-40	2,37433667730646e-35	0,926	0,445	8	All	0,75
MSN	1,05088847826031	9,99975131741143e-40	2,7431317813923e-35	0,981	0,706	8	All	0,75
SLC11A1	0,780586115079925	2,83907676080301e-39	7,78815537023481e-35	0,778	0,226	8	All	0,75
ANXA2	1,08159914566841	3,82593598563585e-39	1,04953075957963e-34	0,963	0,422	8	All	0,75
RGS19	0,942111705321877	8,35956814480376e-39	2,29319673348257e-34	0,926	0,443	8	All	0,75
NAP1L1	1,30488073332804	8,38221034881357e-39	2,29940794288654e-34	0,926	0,609	8	All	0,75
ZEB2	1,16572900022036	1,39551918042343e-38	3,82818821573754e-34	0,87	0,323	8	All	0,75
LGALS1	1,25132928765759	1,70606558410615e-38	4,68007911031999e-34	1	0,467	8	All	0,75
LTA4H	1,21509482051572	1,78395721243597e-38	4,89375142515435e-34	0,954	0,508	8	All	0,75
PFN1	0,826085170137848	1,14562092270589e-37	3,14266731516679e-33	1	0,998	8	All	0,75
ALDOA	1,1791898834919	2,3507137058763e-37	6,44847783795987e-33	0,963	0,682	8	All	0,75
GNAI2	0,978317893932489	2,84994408510289e-37	7,81796661425426e-33	0,991	0,843	8	All	0,75
PYCARD	1,07326508690173	3,50634924877698e-37	9,61861725924501e-33	0,935	0,432	8	All	0,75
LFNG	0,960104569510644	3,34333175239094e-36	9,17142766315881e-32	0,815	0,325	8	All	0,75
PAK1	0,671728792538149	6,59573628588198e-36	1,80934237794314e-31	0,769	0,234	8	All	0,75
ITGA4	0,999919873690174	4,08853701768908e-35	1,12156747469247e-30	0,917	0,456	8	All	0,75
MPEG1	0,743454754187438	4,66574140303538e-35	1,27990618168067e-30	0,833	0,266	8	All	0,75
CTSH	0,77329309103906	5,15326876232625e-35	1,41364468688134e-30	0,861	0,304	8	All	0,75
CD74	0,876761505504101	1,12437545506703e-34	3,08438674833987e-30	1	0,888	8	All	0,75
TMSB4X	0,609883053908539	1,52338956662667e-34	4,17896225917027e-30	1	1	8	All	0,75
RNF130	0,827185064728955	2,99498536375046e-34	8,21584384984027e-30	0,898	0,359	8	All	0,75
IFNGR2	0,850408588932807	6,4160794763699e-34	1,76005892195779e-29	0,824	0,316	8	All	0,75
SH3BGRL	0,967846899595507	1,0940149042622e-33	3,00110168537208e-29	0,926	0,601	8	All	0,75
ARRB2	0,899089889821818	1,27207935989411e-33	3,48956810006153e-29	0,963	0,553	8	All	0,75
ITGAL	0,835409471979523	6,07156944482635e-33	1,66555293010476e-28	0,787	0,295	8	All	0,75
CAPNS1	0,883843464362839	1,5095338100601e-32	4,14095314775688e-28	0,954	0,544	8	All	0,75
MTPN	0,889831562939556	2,15574217690741e-32	5,91363193969239e-28	0,898	0,476	8	All	0,75
EFHD2	0,82404492329232	2,32080633401567e-32	6,36643593547179e-28	0,972	0,452	8	All	0,75
GNG5	0,948060642936035	6,01835739319096e-32	1,65095580010014e-27	0,963	0,619	8	All	0,75
RNH1	0,908475869765343	6,11675505759018e-32	1,67794824739814e-27	0,861	0,432	8	All	0,75
LCP1	0,936351190111391	7,04983351524403e-32	1,93391032990174e-27	0,981	0,799	8	All	0,75
RHOG	0,938923210941373	7,2603685724723e-32	1,9916643068006e-27	0,944	0,556	8	All	0,75
ATP6V0C	0,994883858128606	8,61801399151213e-32	2,36409359815161e-27	0,935	0,587	8	All	0,75
CYBA	0,926276651942512	1,27783076344848e-31	3,50534535029186e-27	1	0,93	8	All	0,75
GNB2	0,917529434933822	1,76849741336837e-31	4,85134210435211e-27	0,954	0,655	8	All	0,75
PLEK	0,726808337009972	1,81125960278606e-31	4,96864734236272e-27	0,843	0,318	8	All	0,75
GDI2	0,931251413162048	2,18397123836173e-31	5,99106990107391e-27	0,972	0,677	8	All	0,75
WASF2	0,858583369191673	3,67429950469263e-31	1,00793384012728e-26	0,898	0,485	8	All	0,75
TPM3	0,835382136566645	1,18551905341214e-30	3,25211586732017e-26	1	0,879	8	All	0,75
MAP3K1	0,67980279116632	2,62408196226703e-30	7,19838163889092e-26	0,787	0,284	8	All	0,75
CFL1	0,743336094825207	5,85107133317083e-30	1,60506588811542e-25	1	0,99	8	All	0,75
NEAT1	1,07034894602089	1,44965771993114e-29	3,9767010573151e-25	1	0,633	8	All	0,75
PTPN18	0,69573161051742	5,80055932023629e-29	1,59120943272722e-24	0,796	0,312	8	All	0,75
C1orf162	0,868668627748505	8,84352430335274e-29	2,42595558689572e-24	0,926	0,526	8	All	0,75
VSIR	0,971078385088045	1,05325642880767e-28	2,8892930355052e-24	0,944	0,618	8	All	0,75
GABARAP	0,787885879940151	1,18407976855733e-28	3,24816762110646e-24	1	0,876	8	All	0,75
MT-CO1	0,699387254222346	1,21989115641292e-28	3,34640542027192e-24	1	1	8	All	0,75
PTP4A2	0,844546910604354	1,41455517895187e-28	3,88040776690078e-24	0,981	0,735	8	All	0,75
WSB1	0,896116183135869	3,1300097438227e-28	8,58624272925442e-24	0,87	0,487	8	All	0,75
AP2S1	0,789308576328478	6,22585671467377e-28	1,70787701396931e-23	0,917	0,488	8	All	0,75
UBE2J1	0,571972406460205	7,72349777894866e-28	2,1187099107212e-23	0,769	0,277	8	All	0,75
LSP1	0,803681720598237	9,69441424222558e-28	2,65937171492732e-23	1	0,907	8	All	0,75
SYNGR2	0,865151651758675	1,13961819976299e-27	3,12620064558984e-23	0,852	0,45	8	All	0,75
MBD2	0,855851336115512	2,76437996586921e-27	7,58324712237241e-23	0,833	0,416	8	All	0,75
CTSB	0,820057041985018	2,78193097139196e-27	7,63139304072242e-23	0,88	0,396	8	All	0,75
S100A4	1,08695399576006	3,19738070226857e-27	8,77105474246313e-23	1	0,815	8	All	0,75
CMTM6	0,899716069401333	3,63824712020322e-27	9,98043950014146e-23	0,759	0,343	8	All	0,75
TPI1	0,734828610354707	9,41905466126921e-27	2,58383507467937e-22	0,944	0,677	8	All	0,75
CSK	0,762577914321152	1,7549688811549e-26	4,81423063478412e-22	0,954	0,644	8	All	0,75
LRRFIP1	0,815338964034393	2,4402912225965e-26	6,69420688182671e-22	0,981	0,702	8	All	0,75
FCN1	0,973724918487668	5,78551215600127e-26	1,58708169463427e-21	0,87	0,325	8	All	0,75
UCP2	0,758149943549415	6,57718125334058e-26	1,80425236141639e-21	0,981	0,729	8	All	0,75
CHCHD10	0,815864980064944	1,07407035457554e-25	2,94638979667162e-21	0,861	0,498	8	All	0,75
CAPZB	0,776763006414875	2,06671563787388e-25	5,66941433781564e-21	0,972	0,806	8	All	0,75
TAF10	0,744102736531268	2,13351871095388e-25	5,85266852788868e-21	0,944	0,686	8	All	0,75
MYO1F	0,612408831513314	2,85540339213428e-25	7,83294258530276e-21	0,88	0,359	8	All	0,75
RNASET2	0,863976319331323	3,11712438768268e-25	8,55089562029112e-21	0,944	0,683	8	All	0,75
SH3BGRL3	0,749920806433458	3,32813854900428e-25	9,12974966762853e-21	1	0,977	8	All	0,75
ARPC5	0,721123054460277	4,9194874298879e-25	1,34951379176685e-20	0,991	0,78	8	All	0,75
PKN1	0,718359098071429	7,53414465596481e-25	2,06676656202427e-20	0,843	0,428	8	All	0,75
ARPC1B	0,715949109033228	8,02380704742554e-25	2,20109074924977e-20	0,954	0,561	8	All	0,75
SERF2	0,617190456929287	1,26929476205357e-24	3,48192939126535e-20	1	0,993	8	All	0,75
MOB1A	0,773729348640354	1,46149211379308e-24	4,00916516655719e-20	0,88	0,466	8	All	0,75
EMP3	0,858503055400093	2,66833844177252e-24	7,31978601347038e-20	0,981	0,887	8	All	0,75
SEC11A	0,710507254272508	2,70188854686706e-24	7,41182066176572e-20	0,87	0,468	8	All	0,75
FCGRT	0,710495363269968	1,37081035950858e-23	3,76040697820394e-19	0,843	0,377	8	All	0,75
MYO1G	0,647722735544227	1,41276342332157e-23	3,87549262285573e-19	0,833	0,406	8	All	0,75
IFITM2	0,772830071090088	1,89525492257986e-23	5,19906330362107e-19	0,889	0,522	8	All	0,75
VPS29	0,710759434071149	2,69381099552971e-23	7,3896623229371e-19	0,787	0,41	8	All	0,75
CAPZA2	0,594973043307093	3,41309573356627e-23	9,36280421631899e-19	0,787	0,357	8	All	0,75
LY6E	0,828443402329204	1,383859067914e-22	3,79620219510169e-18	0,917	0,613	8	All	0,75
TUBA1B	0,950641915300185	1,46057027929725e-22	4,00663639016822e-18	0,843	0,552	8	All	0,75
AP1S2	0,642683509160298	1,5008479507446e-22	4,1171260984826e-18	0,852	0,395	8	All	0,75
GRN	0,59017798977803	1,7582011963548e-22	4,82309752184048e-18	0,87	0,348	8	All	0,75
TMPO	0,653183449572472	2,1801921902409e-22	5,98070321626885e-18	0,787	0,367	8	All	0,75
HIGD2A	0,694389340718411	2,52464926144719e-22	6,92561785400193e-18	0,954	0,749	8	All	0,75
PPT1	0,74752944206796	2,85673255748665e-22	7,83658875169737e-18	0,852	0,424	8	All	0,75
ITGB2	0,708829841763315	3,11914724150157e-22	8,55644471288711e-18	1	0,821	8	All	0,75
H3-3A	0,603469510119818	5,08405275415856e-22	1,39465735152078e-17	1	0,898	8	All	0,75
HCLS1	0,682821071581	6,6096800345639e-22	1,81316742708157e-17	0,972	0,81	8	All	0,75
TLN1	0,807259062376919	8,54822613161907e-22	2,34494939242574e-17	0,917	0,561	8	All	0,75
LAMTOR4	0,655201402590968	1,25134828046613e-21	3,4326986029747e-17	0,972	0,69	8	All	0,75
S100A6	0,856677213147854	3,10637372294957e-21	8,52140439679525e-17	1	0,922	8	All	0,75
SAMHD1	0,750288760126299	3,1403390458122e-21	8,61457807047202e-17	0,963	0,703	8	All	0,75
COX5A	0,631114997473328	4,12642965547815e-21	1,13196218309077e-16	0,907	0,573	8	All	0,75
GRINA	0,685962901901537	5,10879264420098e-21	1,40144399815721e-16	0,759	0,376	8	All	0,75
STK10	0,697909923046302	9,12429053626746e-21	2,50297537990889e-16	0,815	0,427	8	All	0,75
GLIPR1	0,594898428225357	1,74248947608998e-20	4,77999713081002e-16	0,87	0,436	8	All	0,75
IQGAP1	0,623646557254504	3,74489484099302e-20	1,02729955278121e-15	0,935	0,534	8	All	0,75
UBE2R2	0,569467623766896	9,82221068025459e-20	2,69442883380744e-15	0,824	0,43	8	All	0,75
SLC25A6	0,58830833177906	1,18563124730888e-19	3,25242363761771e-15	0,991	0,949	8	All	0,75
TUBA1A	0,650122529629896	1,3336474972453e-19	3,65846181444331e-15	0,833	0,452	8	All	0,75
ATP6V0B	0,616474937114652	1,34825760936438e-19	3,69854027400836e-15	0,889	0,488	8	All	0,75
MVP	0,543994688037677	2,23357123682099e-19	6,12713261684733e-15	0,778	0,367	8	All	0,75
CLIC1	0,662146434759372	4,89742988237715e-19	1,3434629653337e-14	0,981	0,704	8	All	0,75
SNX2	0,525223394139961	4,97606519202575e-19	1,3650342034765e-14	0,778	0,369	8	All	0,75
REEP5	0,539919485034864	6,61153417989395e-19	1,81367605622851e-14	0,796	0,402	8	All	0,75
RAP1B	0,61830916755679	8,46097053142815e-19	2,32101343618137e-14	0,926	0,703	8	All	0,75
PGLS	0,586150400257854	1,78741492796171e-18	4,90323663038455e-14	0,88	0,488	8	All	0,75
DUSP1	0,636531210127883	2,2896043056287e-18	6,28084253120066e-14	0,954	0,609	8	All	0,75
FLNA	0,748335795050634	2,32457077642401e-18	6,37676255388633e-14	0,926	0,605	8	All	0,75
COX7B	0,575416668472812	3,41942168658679e-18	9,38015757064487e-14	0,87	0,551	8	All	0,75
ZNF706	0,61801858593435	3,98073464052905e-18	1,09199512658993e-13	0,852	0,52	8	All	0,75
ACTR2	0,612620511169179	4,14855039232587e-18	1,13803034362283e-13	0,944	0,635	8	All	0,75
ENY2	0,53437233457629	5,22019505724312e-18	1,43200390810293e-13	0,778	0,399	8	All	0,75
DYNLL1	0,651702187481763	8,74845825760173e-18	2,39987706922531e-13	0,833	0,495	8	All	0,75
SLC25A5	0,663824302558916	9,83483489138539e-18	2,69789190740484e-13	0,907	0,675	8	All	0,75
PGK1	0,642879888397932	5,27233562476971e-17	1,44630710858683e-12	0,926	0,756	8	All	0,75
CAP1	0,687661337588922	7,3116523445389e-17	2,00573247115391e-12	0,926	0,679	8	All	0,75
COX5B	0,597524847614324	7,57349060054823e-17	2,07755994154239e-12	0,963	0,796	8	All	0,75
CD52	0,601685061735693	7,73213915974493e-17	2,12108041430123e-12	1	0,945	8	All	0,75
MYL12B	0,521140357311576	1,20100020982855e-16	3,29458377560167e-12	0,972	0,847	8	All	0,75
TKT	0,612489589163473	1,39719607630772e-16	3,83278827652735e-12	0,926	0,637	8	All	0,75
ZYX	0,620359624848488	1,59822329636861e-16	4,38424614659838e-12	0,926	0,616	8	All	0,75
ZBTB7A	0,541526082849138	3,52163070880352e-16	9,66053736038981e-12	0,769	0,424	8	All	0,75
MACROH2A1	0,535397338226993	4,40103417634462e-16	1,20729169525486e-11	0,861	0,475	8	All	0,75
ARL6IP4	0,543900036244239	1,38718151624227e-15	3,80531633535581e-11	0,889	0,624	8	All	0,75
CDC42	0,531117409152825	1,66666563118253e-15	4,57199715945992e-11	0,954	0,765	8	All	0,75
RAC1	0,517405449275311	1,92947196603992e-15	5,29292749724071e-11	0,935	0,629	8	All	0,75
ITM2B	0,513545850813276	5,61917438444509e-15	1,54145191714098e-10	1	0,959	8	All	0,75
DOCK8	0,551943248075218	7,28694716779149e-15	1,99895534706856e-10	0,787	0,453	8	All	0,75
COX8A	0,572257429793754	8,83917315697252e-15	2,4247619804207e-10	0,944	0,69	8	All	0,75
RTN4	0,556401951100003	1,20973723780355e-14	3,31855119074269e-10	0,769	0,446	8	All	0,75
PPP1CA	0,559713535169067	1,277877755661e-14	3,50547425932925e-10	0,88	0,662	8	All	0,75
SELPLG	0,583496907913236	1,97428968706582e-14	5,41587146955896e-10	0,852	0,549	8	All	0,75
PSME2	0,623847158235668	2,10579107647929e-14	5,77660608099799e-10	0,843	0,587	8	All	0,75
GNB1	0,550720139974133	2,23679920115035e-14	6,13598756859565e-10	0,852	0,513	8	All	0,75
VAMP8	0,536888059444554	3,6992218819547e-14	1,01477054665781e-09	0,917	0,674	8	All	0,75
PAK2	0,533141139947547	1,26742735886308e-13	3,4768067308332e-09	0,833	0,545	8	All	0,75
ATP5F1B	0,514920612743761	2,13921574967547e-13	5,86829664450974e-09	0,898	0,711	8	All	0,75
SRGN	0,504233760402886	3,49735103869584e-13	9,59393336935041e-09	0,954	0,661	8	All	0,75
GRK2	0,545185298429389	4,2966943851138e-13	1,17866920372442e-08	0,907	0,63	8	All	0,75
H2AZ1	0,538807460703766	7,23725164172097e-13	1,9853228703569e-08	0,824	0,61	8	All	0,75
LCP2	0,566631160156552	2,75362204666887e-11	7,55373599842204e-07	0,833	0,571	8	All	0,75
ACTR3	0,520208211429608	1,82661167659449e-09	5,01076115123401e-05	0,843	0,716	8	All	0,75
FCER1A	3,1585515779545	0	0	0,867	0,008	9	All	0,75
CLEC10A	2,13876256785729	0	0	0,79	0,024	9	All	0,75
PLD4	1,28543996434417	1,00332644406469e-222	2,75232510135825e-218	0,79	0,053	9	All	0,75
HLA-DQA2	2,7886358479723	1,48006084942243e-197	4,0601029221356e-193	1	0,112	9	All	0,75
HLA-DQA1	2,17561090125804	1,03574009281255e-196	2,84124222260339e-192	0,962	0,102	9	All	0,75
HLA-DRB6	1,02974774562293	1,36643591272029e-166	3,74840699577429e-162	0,819	0,078	9	All	0,75
HLA-DQB1	3,18403284465656	4,01997673045974e-146	1,10276001669972e-141	1	0,171	9	All	0,75
GSN	1,57200027681939	6,86998840579594e-114	1,88457521947794e-109	0,895	0,151	9	All	0,75
BASP1	1,63957895523753	2,34790631235403e-108	6,44077659604957e-104	0,848	0,142	9	All	0,75
NAPSB	2,50004796335541	1,5148997295578e-107	4,15567293812297e-103	0,99	0,247	9	All	0,75
CIITA	1,08900396496357	2,09419964030648e-103	5,74480845328873e-99	0,819	0,124	9	All	0,75
HLA-DMB	1,43931235104883	3,35636076557623e-100	9,20716885212872e-96	0,971	0,203	9	All	0,75
HLA-DMA	2,12560826471782	1,05059137609516e-98	2,88198226290423e-94	0,99	0,265	9	All	0,75
HLA-DRB5	3,53641123504657	1,83371291549486e-96	5,03024126978551e-92	1	0,325	9	All	0,75
HLA-DRB1	2,8609055885459	8,98503978824389e-95	2,46477611471106e-90	1	0,327	9	All	0,75
CPVL	1,95322630436875	8,99047999283938e-94	2,4662684716357e-89	0,886	0,178	9	All	0,75
CST3	3,36378103766586	1,43937662672202e-90	3,94849796242384e-86	1	0,362	9	All	0,75
HLA-DPB1	3,54892197676066	9,78506795920863e-90	2,68423984257011e-85	1	0,367	9	All	0,75
ALDH2	1,17237423944898	1,25217458629313e-88	3,43496532511931e-84	0,867	0,168	9	All	0,75
HLA-DRA	3,84959385488625	2,58064730380425e-86	7,07923168379581e-82	1	0,394	9	All	0,75
HLA-DPA1	3,71957540708143	2,51778836777205e-85	6,9067970504723e-81	1	0,405	9	All	0,75
CFP	1,57166777433091	9,04157038042092e-83	2,48028358675707e-78	0,933	0,231	9	All	0,75
CTSZ	1,67098129919369	3,91241793707927e-72	1,07325448849958e-67	1	0,377	9	All	0,75
RAB32	1,00611828333397	8,64507801085085e-69	2,3715177999366e-64	0,819	0,175	9	All	0,75
LYZ	2,22185766772495	1,14921021852829e-66	3,1525134714668e-62	1	0,357	9	All	0,75
ZNF385A	0,886335854857158	3,058536914024e-66	8,39017846255065e-62	0,819	0,171	9	All	0,75
GRN	1,52400212857164	2,28934490573558e-65	6,28013094541385e-61	1	0,347	9	All	0,75
CD74	3,19134470731329	3,88785140489957e-65	1,06651539739205e-60	1	0,888	9	All	0,75
CCDC88A	1,12869303519923	6,85622119037628e-65	1,88079859694402e-60	0,905	0,237	9	All	0,75
PAK1	1,1365249916105	5,24463909300922e-64	1,43870939599429e-59	0,886	0,233	9	All	0,75
ANXA2	1,64189652286249	3,11497090427168e-62	8,54498818459807e-58	1	0,422	9	All	0,75
FGL2	1,33086145020618	1,12864401816494e-61	3,09609627063006e-57	0,905	0,26	9	All	0,75
