genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
RPS27A	0,558758265365422	1,5419853034667e-115	4,22966568740917e-111	1	1	3	All	0,75
RPS16	0,505265689119355	9,89025428612034e-114	2,71289675068281e-109	1	0,997	3	All	0,75
RPL10	0,538873785182631	1,26551245653906e-113	3,47130066828663e-109	1	1	3	All	0,75
LBH	0,670445885844978	1,06948426586285e-111	2,93359534126181e-107	0,874	0,457	3	All	0,75
PCED1B-AS1	0,726497420165212	1,91203864919214e-111	5,24472201473405e-107	0,931	0,529	3	All	0,75
RPL30	0,530151197585778	2,34087345032742e-110	6,42101587424812e-106	1	0,999	3	All	0,75
LCK	0,627410165626143	5,60833805286352e-106	1,53836712790046e-101	0,921	0,486	3	All	0,75
CD3G	0,623590372749897	1,80682741959542e-105	4,95612761195023e-101	0,861	0,415	3	All	0,75
GYPC	0,646251228750364	6,42252357616261e-105	1,7616982169414e-100	0,889	0,518	3	All	0,75
LEPROTL1	0,653816776467505	6,67102660343217e-105	1,82986259732144e-100	0,858	0,491	3	All	0,75
RPSA	0,630716605897583	5,50149090385691e-104	1,50905895492795e-99	1	0,954	3	All	0,75
RPS2P5	0,564501539863267	7,68319149733297e-104	2,10749942771843e-99	0,999	0,953	3	All	0,75
GAS5	0,670023303686845	4,1190123712055e-102	1,12984509342167e-97	0,954	0,7	3	All	0,75
RPS4Y1	0,590988175078712	2,39453416432598e-101	6,56820721274617e-97	0,997	0,941	3	All	0,75
NDFIP1	0,658456686999952	4,25660085153494e-97	1,16758561357603e-92	0,885	0,575	3	All	0,75
SNHG29	0,594057607542422	2,33573926766709e-93	6,40693281121083e-89	0,985	0,869	3	All	0,75
NOSIP	0,625498826380336	8,94648019988715e-89	2,45401951882905e-84	0,907	0,566	3	All	0,75
SNHG8	0,596693646523985	1,54956707769678e-87	4,25046249412226e-83	0,91	0,598	3	All	0,75
SPOCK2	0,525636232735129	4,24370848334512e-84	1,16404923698157e-79	0,767	0,386	3	All	0,75
HSP90AB1	0,587305473295025	6,08821144399452e-84	1,6699963990877e-79	0,985	0,852	3	All	0,75
PRMT2	0,58202556644639	9,67185140413439e-84	2,65298884015406e-79	0,853	0,537	3	All	0,75
C12orf57	0,576829427121186	2,1500951821767e-79	5,89771108471069e-75	0,937	0,6	3	All	0,75
IFITM1	0,560698460624064	8,04308941269317e-79	2,20621942590174e-74	0,994	0,616	3	All	0,75
STK17A	0,559006447266963	7,66392403461677e-77	2,10221436269538e-72	0,803	0,466	3	All	0,75
SELL	0,565131989516524	1,4520168056613e-72	3,98288209792895e-68	0,983	0,747	3	All	0,75
RPS27	0,504025513773565	1,36832799767853e-62	3,75332369763221e-58	1	0,999	3	All	0,75
AQP3	1,24708950972705	1,36318837709962e-234	3,73922571838427e-230	0,836	0,266	4	All	0,75
IL32	1,46146272686076	1,49158155121348e-207	4,09140819497858e-203	1	0,582	4	All	0,75
ITGB1	1,20642381687225	3,37365715010394e-193	9,2539415627351e-189	0,79	0,297	4	All	0,75
B2M	0,706927251228088	3,0461339512259e-171	8,35554542821265e-167	1	1	4	All	0,75
LTB	1,22725872519957	1,70571375779703e-131	4,67877283763726e-127	0,987	0,694	4	All	0,75
IL7R	1,18153717795982	7,1403415667387e-127	1,95859569175643e-122	0,918	0,513	4	All	0,75
GSTK1	0,912868590355656	6,43430837309059e-126	1,76493078673875e-121	0,959	0,745	4	All	0,75
CD2	0,820720437530056	2,07442788385277e-123	5,69015568540814e-119	0,8	0,362	4	All	0,75
CD52	0,708012474586391	2,22950239611618e-109	6,11552507254668e-105	0,998	0,94	4	All	0,75
SPOCK2	0,688662416044413	2,69627762690879e-96	7,3958895306108e-92	0,795	0,389	4	All	0,75
CD3G	0,642928417297382	3,31766439480401e-94	9,10035343494741e-90	0,861	0,421	4	All	0,75
CD3D	0,686407525948673	4,25894587959223e-93	1,16822885477215e-88	0,944	0,48	4	All	0,75
CD3E	0,738465790254352	9,22603831317693e-88	2,53070230930443e-83	0,989	0,553	4	All	0,75
FXYD5	0,598226331853018	4,06850558661532e-84	1,11599108240858e-79	0,995	0,964	4	All	0,75
HSPA8	0,587540053411521	6,03076239759855e-75	1,65423812566128e-70	0,995	0,875	4	All	0,75
RPS29	0,531490533331894	7,40963993422559e-75	2,03246423395808e-70	1	0,992	4	All	0,75
RPS18	0,543514464737955	2,52403483770472e-73	6,92342755982404e-69	1	0,999	4	All	0,75
TLE5	0,612048883148534	6,08451969790566e-73	1,66898375313552e-68	0,984	0,798	4	All	0,75
IFITM1	0,664253591326945	5,43811569124177e-71	1,49167513410762e-66	0,967	0,622	4	All	0,75
ETS1	0,640831613964975	5,25209782267195e-67	1,44065043275891e-62	0,9	0,567	4	All	0,75
ARL4C	0,532059826816277	2,02474863880273e-65	5,5538855162359e-61	0,815	0,455	4	All	0,75
LCK	0,516804644329653	5,1413971406729e-62	1,41028523568658e-57	0,874	0,495	4	All	0,75
RPSA	0,528349674163322	7,36369032882286e-59	2,01986025719611e-54	1	0,955	4	All	0,75
ANXA1	0,552332845694763	1,70560714356954e-35	4,67848039481125e-31	0,821	0,616	4	All	0,75
GNLY	5,60483150130148	0	0	0,997	0,026	5	All	0,75
NKG7	4,62126102652503	0	0	1	0,097	5	All	0,75
PRF1	3,59774039766733	0	0	0,997	0,104	5	All	0,75
CST7	3,24007989765433	0	0	0,992	0,071	5	All	0,75
GZMA	3,22075287931394	0	0	0,992	0,06	5	All	0,75
GZMB	3,17091676378978	0	0	0,957	0,012	5	All	0,75
CCL5	2,97729968551884	0	0	0,878	0,089	5	All	0,75
FGFBP2	2,92083700785089	0	0	0,888	0,013	5	All	0,75
CTSW	2,89488621033942	0	0	0,997	0,272	5	All	0,75
SPON2	2,84635184331358	0	0	0,903	0,03	5	All	0,75
KLRD1	2,65484091034016	0	0	0,977	0,042	5	All	0,75
CLIC3	2,50728573028281	0	0	0,918	0,034	5	All	0,75
CX3CR1	2,33802492408305	0	0	0,895	0,124	5	All	0,75
HOPX	2,33624332872869	0	0	0,939	0,08	5	All	0,75
FCGR3A	2,29587470640491	0	0	0,911	0,024	5	All	0,75
IL2RB	2,18998580977189	0	0	0,908	0,065	5	All	0,75
KLRF1	2,07724940884281	0	0	0,918	0,006	5	All	0,75
KLRB1	1,91888285219093	0	0	0,926	0,084	5	All	0,75
TBX21	1,84801914241394	0	0	0,832	0,022	5	All	0,75
MATK	1,57604600954906	0	0	0,842	0,086	5	All	0,75
S1PR5	1,52303161323843	0	0	0,755	0,023	5	All	0,75
PYHIN1	1,3748754125718	0	0	0,758	0,087	5	All	0,75
APMAP	1,48103016196002	1,03416082574455e-307	2,8367031450173e-303	0,86	0,169	5	All	0,75
GZMM	1,77634896738019	9,3287568087005e-250	2,55887799262655e-245	0,936	0,305	5	All	0,75
CD247	1,99812690882388	2,70478834310533e-248	7,41923442513792e-244	0,99	0,421	5	All	0,75
EFHD2	1,92876862615722	6,08515968763295e-235	1,66915930231772e-230	0,995	0,432	5	All	0,75
ABHD17A	1,68608409361031	1,68151545161569e-215	4,61239688378184e-211	0,967	0,456	5	All	0,75
B2M	1,18692470551129	8,03881057148915e-206	2,20504573975947e-201	1	1	5	All	0,75
IFITM1	1,91229528520921	2,51580677991651e-205	6,90085799731098e-201	0,997	0,63	5	All	0,75
IFITM2	1,72984432047008	2,6384397497143e-197	7,23724023346633e-193	0,962	0,513	5	All	0,75
CD7	1,76557328118002	8,16681857988878e-195	2,24015833646349e-190	0,987	0,485	5	All	0,75
PLEK	1,46871714050456	2,81797838368954e-193	7,72971470646042e-189	0,901	0,3	5	All	0,75
SRGN	1,61303488898873	2,77802458664101e-191	7,62012144115628e-187	0,997	0,653	5	All	0,75
PFN1	1,393246997606	2,00764115884297e-190	5,50695969870627e-186	1	0,998	5	All	0,75
ARL4C	1,41256461408564	4,81331510591406e-170	1,32029233355223e-165	0,957	0,457	5	All	0,75
XBP1	1,4317138925651	1,38322188707433e-161	3,79417763624489e-157	0,88	0,356	5	All	0,75
HCST	1,48825857673618	2,31041936763619e-158	6,33748032542608e-154	0,985	0,713	5	All	0,75
HLA-C	1,03002647559023	2,97104226554942e-158	8,14956893440205e-154	1	0,986	5	All	0,75
MYL12A	1,17971502019832	1,66508687516703e-156	4,56733329858317e-152	1	0,958	5	All	0,75
CTSC	1,24836642535308	3,47933939727383e-151	9,54382796672211e-147	0,842	0,34	5	All	0,75
FCER1G	1,3575149517133	4,56710588153778e-150	1,25275714330581e-145	0,985	0,369	5	All	0,75
CD99	1,30016622519264	3,70745262393912e-149	1,0169542547465e-144	0,969	0,688	5	All	0,75
ZAP70	1,20406445627239	4,96274535241028e-149	1,36128105016614e-144	0,895	0,36	5	All	0,75
ALOX5AP	1,31160368966149	3,92414122925967e-146	1,07639193918593e-141	0,844	0,34	5	All	0,75
RAP1B	1,24774342991787	2,44968273185069e-144	6,71947973346645e-140	0,969	0,695	5	All	0,75
CFL1	1,06625366123887	2,25205387007444e-143	6,17738376561418e-139	1	0,99	5	All	0,75
PLAAT4	1,25320339519118	1,07924797330171e-142	2,9603771907666e-138	0,936	0,495	5	All	0,75
CALM1	1,0599790848572	1,70892965209239e-142	4,68759403568941e-138	0,997	0,936	5	All	0,75
JAK1	1,29198265812388	1,64334124223478e-140	4,50768502745e-136	0,967	0,731	5	All	0,75
ITGB2	1,22451958427946	1,23147192500933e-135	3,37792749030061e-131	1	0,815	5	All	0,75
CD81	1,18262831487415	3,75655130951314e-135	1,03042202419945e-130	0,918	0,481	5	All	0,75
LITAF	1,20408288858214	5,14034319961278e-135	1,40999613965378e-130	0,929	0,513	5	All	0,75
RAC2	1,0844803269886	6,9355706329674e-135	1,90242702462296e-130	0,992	0,877	5	All	0,75
CLIC1	1,18710868909743	7,10124582324269e-130	1,94787172931547e-125	0,982	0,694	5	All	0,75
ARPC5L	0,980123706235173	1,65387794248415e-128	4,53658719623403e-124	0,77	0,283	5	All	0,75
GNG2	1,07629243734247	2,56420793747946e-124	7,03362237250616e-120	0,791	0,304	5	All	0,75
UBB	1,03029678008975	2,41732355998943e-119	6,630718525051e-115	0,952	0,745	5	All	0,75
PLAC8	1,11090497308329	2,78930951275975e-117	7,65107599349998e-113	0,839	0,372	5	All	0,75
CYBA	1,00481488583469	4,55119590213325e-116	1,24839303595515e-111	1	0,929	5	All	0,75
SLC9A3R1	1,07606707483467	2,8017181463541e-111	7,68511287544929e-107	0,852	0,431	5	All	0,75
DHRS7	0,956560936460558	5,84361223670223e-107	1,60290283652742e-102	0,821	0,382	5	All	0,75
HLA-E	0,819869221805706	3,07325643059723e-104	8,4299423891282e-100	1	0,966	5	All	0,75
TGFB1	0,971515725323511	8,07937168668673e-102	2,21617165365817e-97	0,964	0,783	5	All	0,75
SPN	1,03466056556028	2,57524809884697e-101	7,06390553513724e-97	0,753	0,323	5	All	0,75
PDIA3	1,10140587739048	1,46057736426604e-98	4,00636371018175e-94	0,87	0,547	5	All	0,75
CD63	1,02578229439834	2,43687118173996e-98	6,68433765151272e-94	0,796	0,361	5	All	0,75
PSME1	0,850463414274161	7,06255695279363e-98	1,93725937215129e-93	0,967	0,857	5	All	0,75
ARPC2	0,861499626876704	1,3031391830541e-95	3,57451077911739e-91	0,99	0,919	5	All	0,75
LY6E	1,05506863010613	1,42523494225898e-91	3,90941944661638e-87	0,898	0,604	5	All	0,75
ADGRE5	0,96430712668307	3,70562694977927e-91	1,01645347232445e-86	0,837	0,428	5	All	0,75
CCND3	0,947086312947153	4,98968230699902e-87	1,36866985680983e-82	0,926	0,692	5	All	0,75
PRKCH	0,841272345104978	5,2525540876437e-87	1,44077558624067e-82	0,763	0,326	5	All	0,75
SYTL1	0,829382253776484	1,60946510913898e-86	4,41476279436822e-82	0,786	0,362	5	All	0,75
SEPTIN7	0,882605742485894	1,9157799239595e-86	5,25498433142091e-82	0,906	0,655	5	All	0,75
ACTB	0,88815025130201	2,11969519722222e-83	5,81432392598054e-79	1	1	5	All	0,75
BIN2	0,881395391233323	4,14665834816012e-82	1,13742838490032e-77	0,88	0,565	5	All	0,75
PTPRC	0,737185235305191	9,93847468713451e-82	2,726123606681e-77	1	0,962	5	All	0,75
EVL	0,841734866143258	1,98615115981162e-79	5,44801263136329e-75	0,964	0,648	5	All	0,75
OSTF1	0,845961169021109	2,74728318937744e-77	7,53579778846231e-73	0,791	0,444	5	All	0,75
CD53	0,829999637906134	1,52034190865581e-75	4,1702978554429e-71	0,895	0,652	5	All	0,75
PPP1R18	0,851625907253732	5,79760621897482e-75	1,59028338586479e-70	0,844	0,512	5	All	0,75
IFITM3	0,873082194255597	1,0472902329863e-73	2,87271710908143e-69	0,786	0,428	5	All	0,75
MBP	0,801572317055769	4,59297612824875e-73	1,25985335197863e-68	0,783	0,429	5	All	0,75
TYROBP	0,817729595171208	8,64203437279738e-73	2,37051002845832e-68	0,995	0,373	5	All	0,75
DBI	0,85589892152246	1,40754974439335e-70	3,86090894887096e-66	0,839	0,534	5	All	0,75
DENND2D	0,822901092589553	4,19385353285416e-68	1,1503740240619e-63	0,778	0,402	5	All	0,75
PPP1CA	0,756380522297004	7,21160306307773e-67	1,97814272020222e-62	0,885	0,653	5	All	0,75
HLA-B	0,581092449809298	9,02595650907271e-67	2,47581987043865e-62	1	0,991	5	All	0,75
SUN2	0,768509538356581	1,83787070035493e-65	5,04127933107358e-61	0,878	0,568	5	All	0,75
FAM49B	0,776667279659377	4,45873448713621e-65	1,22303086982146e-60	0,788	0,455	5	All	0,75
NDUFB2	0,748038404844347	5,01039300409365e-62	1,37435080102289e-57	0,88	0,654	5	All	0,75
PPIB	0,802602502684103	9,25484387468867e-62	2,5386036748271e-57	0,893	0,757	5	All	0,75
ACTG1	0,799891584595071	1,35414310347626e-61	3,71441453283538e-57	1	0,995	5	All	0,75
FYN	0,827459098335401	2,8433792610932e-61	7,79938931317864e-57	0,811	0,493	5	All	0,75
CORO1A	0,627040712658437	3,63777976634411e-61	9,97842989908188e-57	0,995	0,978	5	All	0,75
PSME2	0,772112235142379	3,80814808231408e-61	1,04457501897875e-56	0,837	0,58	5	All	0,75
LCP1	0,756869957938059	6,85628618354827e-61	1,88067930014729e-56	0,952	0,798	5	All	0,75
YWHAZ	0,674400156508752	8,43791304116509e-61	2,31451954719158e-56	0,959	0,869	5	All	0,75
HLA-A	0,587514523873227	1,54959646928365e-60	4,25054311524505e-56	0,99	0,965	5	All	0,75
MYL12B	0,646233583990062	8,25850582837676e-60	2,26530814872374e-55	0,957	0,845	5	All	0,75
CALR	0,960739288604575	2,59685993815015e-59	7,12318681034585e-55	0,809	0,547	5	All	0,75
SELPLG	0,704757062744341	1,22627744026035e-58	3,36367901863414e-54	0,832	0,536	5	All	0,75
FGR	0,533821187596987	5,63115746596389e-58	1,5446264929139e-53	0,778	0,325	5	All	0,75
TXNIP	0,667831222566883	7,3985341041214e-57	2,0294179047605e-52	1	0,981	5	All	0,75
PSMB10	0,712666934934993	4,51655283399593e-56	1,23889044236508e-51	0,816	0,569	5	All	0,75
MYL6	0,52560486474145	1,79056873714298e-55	4,91153004598318e-51	0,997	0,962	5	All	0,75
ANXA6	0,776411241982866	7,90631322113063e-55	2,16870171655613e-50	0,832	0,583	5	All	0,75
PSMB9	0,717263484387186	1,96402943693055e-52	5,38733274550051e-48	0,857	0,622	5	All	0,75
MSN	0,726004008867614	1,04792192409602e-51	2,87444983779538e-47	0,893	0,703	5	All	0,75
PRDX5	0,657905404746074	1,50020083807274e-50	4,11505089883354e-46	0,781	0,499	5	All	0,75
CAP1	0,662827946070776	5,3724767172759e-47	1,47367036354878e-42	0,87	0,679	5	All	0,75
WDR1	0,624037058750257	8,77878459161833e-44	2,40802061348091e-39	0,798	0,567	5	All	0,75
LINC00861	0,566416283415277	5,69870236950965e-42	1,5631540599565e-37	0,778	0,424	5	All	0,75
PRMT2	0,603387049465514	2,00446970554021e-41	5,49826040229678e-37	0,804	0,551	5	All	0,75
KLF2	0,532400299306536	1,03361913948062e-39	2,83521729959535e-35	0,99	0,917	5	All	0,75
GUK1	0,567938016987883	1,24233097192125e-38	3,40771385597999e-34	0,801	0,585	5	All	0,75
FLNA	0,640466437792403	7,64427353557371e-38	2,09682423080787e-33	0,855	0,598	5	All	0,75
EIF3G	0,623159285760002	7,49934477484246e-35	2,05707027173929e-30	0,842	0,748	5	All	0,75
CSK	0,529022214291804	1,89768652323743e-34	5,20535413324026e-30	0,814	0,635	5	All	0,75
TBC1D10C	0,570707831164402	2,55110663806919e-32	6,9976855082238e-28	0,773	0,548	5	All	0,75
ACTR3	0,514528540435235	1,23858437180111e-31	3,39743693185044e-27	0,857	0,716	5	All	0,75
LCP2	0,546619176860377	5,70648350014619e-30	1,5652884240901e-25	0,788	0,565	5	All	0,75
TRBV20-1	3,6470743989074	0	0	1	0,011	6	All	0,75
CD3E	0,806630662264014	7,55652679569636e-64	2,07275530005951e-59	0,997	0,565	6	All	0,75
LEF1	0,779025867939493	1,06786212713687e-56	2,92914581473643e-52	0,87	0,428	6	All	0,75
CD3D	0,667817410461324	9,23627450267535e-56	2,53351009608385e-51	0,938	0,494	6	All	0,75
RPL30	0,512191404837816	2,15244065567155e-54	5,90414471850706e-50	1	0,999	6	All	0,75
IL7R	0,838961070449759	7,43903119225908e-54	2,04052625603667e-49	0,935	0,524	6	All	0,75
RPS15A	0,527346333964356	2,02401221595142e-53	5,55186550835473e-49	1	1	6	All	0,75
TCF7	0,721856781213168	3,07055956552807e-53	8,4225448882435e-49	0,938	0,516	6	All	0,75
RPS27A	0,512798685530456	7,26638409843255e-52	1,99316915820005e-47	1	1	6	All	0,75
CD3G	0,61317926243372	1,28258570380144e-49	3,51813258552736e-45	0,842	0,435	6	All	0,75
SARAF	0,607379633398832	3,62910750164563e-49	9,95464187701397e-45	0,997	0,834	6	All	0,75
LINC00861	0,683636155139947	5,2121489521131e-49	1,42969245756462e-44	0,808	0,424	6	All	0,75
RPS12	0,549915883547821	1,33921275422871e-48	3,67346058484936e-44	1	1	6	All	0,75
RPL14	0,500542647337345	2,8847652051551e-48	7,91291095774044e-44	1	0,998	6	All	0,75
RPS3A	0,505402941075141	8,32191734187397e-48	2,28270192687603e-43	1	0,999	6	All	0,75
RPS27	0,57007828355415	3,35962076105586e-47	9,21543974757623e-43	1	0,999	6	All	0,75
RPL3	0,551710111123857	5,2049460598154e-46	1,42771670420736e-41	1	0,994	6	All	0,75
RPS25	0,532231261866866	1,31780222956182e-45	3,61473151568808e-41	1	0,997	6	All	0,75
RPS3	0,514535862328889	1,32723232122094e-45	3,64059825710904e-41	1	0,999	6	All	0,75
RPS18	0,519683900322302	3,6557821588157e-44	1,00278104616315e-39	1	0,999	6	All	0,75
PIK3IP1	0,577614152158449	1,95164109388674e-43	5,35335152053133e-39	0,785	0,417	6	All	0,75
NOSIP	0,648440198986735	5,8926933455197e-43	1,61636578467605e-38	0,856	0,583	6	All	0,75
ETS1	0,643486265432587	6,48889480148552e-43	1,77990384404748e-38	0,895	0,577	6	All	0,75
IL32	0,707105984523517	6,90924531151425e-43	1,89520598894836e-38	0,986	0,595	6	All	0,75
CCR7	0,613615150672051	7,22596118777638e-41	1,98208115380706e-36	0,828	0,451	6	All	0,75
C12orf57	0,603172973669473	2,95323167121328e-39	8,10071447413803e-35	0,918	0,615	6	All	0,75
TLE5	0,560113820156127	1,6462648980553e-38	4,51570461536567e-34	0,983	0,804	6	All	0,75
EEF1B2	0,510379890722391	2,13910486881581e-38	5,86756465516177e-34	1	0,975	6	All	0,75
NPM1	0,503793377079101	6,72352736835272e-38	1,84426355713915e-33	0,994	0,893	6	All	0,75
GIMAP7	0,549751690594007	1,30640449856922e-37	3,58346753957537e-33	0,975	0,752	6	All	0,75
LEPROTL1	0,520182117226267	6,8991020413832e-36	1,89242368995141e-31	0,839	0,507	6	All	0,75
LTB	0,561030561821987	7,03554359996573e-34	1,9298496094706e-29	0,98	0,703	6	All	0,75
IFITM1	0,528475245190235	3,90589865347374e-33	1,07138800064785e-28	0,969	0,633	6	All	0,75
CCL5	3,20378902682786	0	0	0,966	0,099	7	All	0,75
CD8A	1,72331507936337	1,18969902969103e-227	3,2633444384425e-223	0,836	0,133	7	All	0,75
NKG7	1,79843407548167	2,78998501767076e-214	7,65292890347089e-210	0,798	0,117	7	All	0,75
CD8B	1,37939392345115	1,82505714905138e-180	5,00613175984794e-176	0,775	0,123	7	All	0,75
CTSW	1,40242200502149	3,65085593473615e-136	1,00142978289813e-131	0,943	0,285	7	All	0,75
IL32	1,41099374359194	3,67758476593733e-95	1,00876150129661e-90	0,992	0,599	7	All	0,75
B2M	0,841714395443659	1,88914329578349e-89	5,18192006033412e-85	1	1	7	All	0,75
GZMM	0,957835255740105	4,40792750697763e-76	1,20909451516396e-71	0,805	0,319	7	All	0,75
CD2	0,92765625011055	2,12603723562296e-58	5,83172013731378e-54	0,802	0,38	7	All	0,75
CD81	0,881179915445431	7,14952109435632e-58	1,96111363618194e-53	0,87	0,489	7	All	0,75
CD3D	0,836395909869343	7,92212559114333e-54	2,17303904965061e-49	0,943	0,498	7	All	0,75
LCK	0,726539566337366	1,54926860620412e-48	4,24964378681791e-44	0,935	0,509	7	All	0,75
CD3E	0,787532653818686	5,71002919072903e-46	1,56626100701697e-41	0,992	0,57	7	All	0,75
HLA-C	0,596698162831853	7,50233862737897e-45	2,05789148549005e-40	1	0,986	7	All	0,75
PLAAT4	0,7431340173936	1,88197214262176e-44	5,16224958721149e-40	0,866	0,504	7	All	0,75
HCST	0,777392166697474	1,72787394141757e-42	4,73955822130838e-38	0,931	0,719	7	All	0,75
CD99	0,720709239554987	2,20606341574805e-41	6,05123194939691e-37	0,943	0,693	7	All	0,75
CD3G	0,710611809842232	1,33520483208699e-40	3,66246685441461e-36	0,836	0,439	7	All	0,75
PAXX	0,696991575861897	1,95997456652411e-39	5,37621023597562e-35	0,805	0,481	7	All	0,75
TRBC2	0,679736727828561	6,32561139316498e-38	1,73511520514515e-33	0,76	0,379	7	All	0,75
IFITM1	0,724322767284328	1,37745914111294e-36	3,77837042407279e-32	0,989	0,636	7	All	0,75
SLC9A3R1	0,707023036066025	4,38462237139165e-36	1,20270191647273e-31	0,752	0,44	7	All	0,75
ARL4C	0,663293774855326	9,73455439986481e-36	2,67018827188292e-31	0,802	0,47	7	All	0,75
CALM1	0,607279773852567	1,71514014752824e-35	4,70462942466997e-31	0,996	0,937	7	All	0,75
HLA-E	0,506995808737073	4,60928017271271e-33	1,2643255513751e-28	1	0,966	7	All	0,75
ITGA4	0,752313179898453	5,58683782243126e-33	1,53246961469289e-28	0,76	0,455	7	All	0,75
MYL12A	0,503098436636558	8,76677296296596e-32	2,40472582374156e-27	0,996	0,958	7	All	0,75
PTPRC	0,529964029412379	2,12811411735123e-30	5,83741702389443e-26	0,996	0,963	7	All	0,75
PFN1	0,537772339536382	3,87231790104095e-29	1,06217680025553e-24	1	0,998	7	All	0,75
GIMAP4	0,621777626379261	2,46135093198002e-27	6,75148560642119e-23	0,897	0,71	7	All	0,75
PCED1B-AS1	0,532925242729987	6,49446328649534e-25	1,78143127948567e-20	0,866	0,553	7	All	0,75
STK17A	0,522331855384373	2,28213061014362e-22	6,25988426362394e-18	0,756	0,485	7	All	0,75
IL7R	0,640637727554817	2,83248233310947e-18	7,76949903971928e-14	0,794	0,533	7	All	0,75
TRBV7-2	4,26627367656974	0	0	1	0,013	8	All	0,75
RPS15A	0,568686629159056	5,00669900110556e-39	1,37333753600325e-34	1	1	8	All	0,75
RPL30	0,543382957782839	5,29919710000974e-38	1,45356976453267e-33	1	0,999	8	All	0,75
TCF7	0,741478634079138	4,97361503039706e-37	1,36426260283791e-32	0,968	0,522	8	All	0,75
RPS3A	0,537531526242084	2,7628730181108e-35	7,57856068867793e-31	1	0,999	8	All	0,75
RPL32	0,525345899353662	3,15826836702812e-35	8,66313013075813e-31	1	1	8	All	0,75
CD3D	0,70753428488161	1,11005555408012e-34	3,04488238484178e-30	0,907	0,502	8	All	0,75
CD3E	0,736893900169287	2,6057070770119e-34	7,14745451224363e-30	1	0,572	8	All	0,75
RPS3	0,549249597259961	7,2474360643214e-34	1,98797171244336e-29	1	0,999	8	All	0,75
RPS27A	0,510653427569143	1,40772962904607e-32	3,86140237247337e-28	1	1	8	All	0,75
RPL14	0,518774018566665	3,64823816354551e-32	1,00071172826053e-27	1	0,998	8	All	0,75
RPL5	0,518754015668802	3,91044373149385e-32	1,07263471554876e-27	1	0,998	8	All	0,75
RPS12	0,569335378174591	7,32370840220739e-32	2,00889321472549e-27	1	1	8	All	0,75
RPS29	0,537901733348274	1,09392113254491e-31	3,00062566657069e-27	1	0,993	8	All	0,75
IL7R	0,790819762441341	2,19183177906514e-31	6,01219456997568e-27	0,921	0,531	8	All	0,75
RPS25	0,546881938760074	2,635552927822e-31	7,22932168101575e-27	1	0,997	8	All	0,75
LEF1	0,649510037532058	1,62252793851962e-30	4,45059413535933e-26	0,856	0,436	8	All	0,75
RPS18	0,532966763133291	5,46213638639652e-30	1,49826401078856e-25	1	0,999	8	All	0,75
IFITM1	0,643757859078181	4,28079945453968e-29	1,17422329038024e-24	1	0,637	8	All	0,75
RPL3	0,540751887410921	6,06698635081197e-29	1,66417435602772e-24	1	0,994	8	All	0,75
LTB	0,715320597094706	2,87144153646338e-28	7,87636413451904e-24	0,991	0,708	8	All	0,75
CD3G	0,557211944348756	3,29540323766972e-28	9,03929108092804e-24	0,838	0,441	8	All	0,75
RPS27	0,551079858551891	3,59972537621385e-28	9,87404670695458e-24	1	0,999	8	All	0,75
SARAF	0,57598677014163	6,64141370580641e-27	1,8217397795027e-22	0,995	0,837	8	All	0,75
C12orf57	0,567296227592405	2,35951337283209e-24	6,47214518167843e-20	0,931	0,619	8	All	0,75
LINC00861	0,551774424068567	2,7342379142708e-24	7,50001459884481e-20	0,773	0,431	8	All	0,75
EEF1B2	0,501238278037492	4,29543479609955e-24	1,17823776457011e-19	1	0,975	8	All	0,75
HSPA8	0,540205312687811	1,08893685794154e-23	2,98695380133365e-19	1	0,881	8	All	0,75
IL32	0,617628490624758	1,32262001922165e-23	3,62794671272499e-19	0,949	0,602	8	All	0,75
GIMAP7	0,560597076049399	2,30836653815821e-23	6,33184941416797e-19	0,949	0,757	8	All	0,75
CCR7	0,50944046058071	1,51156596896251e-20	4,14622545286417e-16	0,796	0,458	8	All	0,75
NOSIP	0,524814496313142	1,64161260847698e-19	4,50294338505235e-15	0,861	0,587	8	All	0,75
SELL	0,521787041852168	3,02132255936658e-15	8,28748778034253e-11	0,907	0,763	8	All	0,75
TRBV19	3,50599110843542	0	0	1	0,009	9	All	0,75
RPL30	0,549754263021664	6,20251442511438e-41	1,70134970680887e-36	1	0,999	9	All	0,75
RPL3	0,638060709254467	1,40961316518291e-39	3,86656891209672e-35	1	0,994	9	All	0,75
RPS15A	0,56546169484251	1,46357951181401e-39	4,01459860090583e-35	1	1	9	All	0,75
RPS27A	0,558439902131884	1,65810448323885e-39	4,54818059752417e-35	1	1	9	All	0,75
RPL14	0,569370724446157	5,70249091920763e-39	1,56419325913865e-34	1	0,998	9	All	0,75
TCF7	0,820011106621061	5,86532438267863e-39	1,60885847816875e-34	0,953	0,522	9	All	0,75
RPS12	0,608011133929939	7,07062672142989e-39	1,93947290968822e-34	1	1	9	All	0,75
RPL32	0,555512480654743	7,5033047765181e-39	2,05815650019891e-34	1	1	9	All	0,75
RPS3A	0,562341680607469	2,44824687270864e-37	6,71554117183981e-33	1	0,999	9	All	0,75
RPS25	0,584190986683629	3,43733934301063e-35	9,42862181787816e-31	1	0,997	9	All	0,75
RPS3	0,557487293601319	4,66777459289452e-35	1,28037057083097e-30	1	0,999	9	All	0,75
